,id,slice,all,background,spleen,rightKidney,leftKidney,gallbladder,esophagus,liver,stomach,aorta,inferiorVenaCava,portalVeinAndSplenicVein,pancreas,rightAdrenalFland,leftAdrenalGland
793,5,52,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
794,5,53,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
795,5,54,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
796,5,55,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
797,5,56,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
798,5,57,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
799,5,58,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
800,5,59,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
801,5,60,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
802,5,61,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
803,5,62,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
804,5,63,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
805,5,64,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
806,5,65,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
807,5,66,211600,211600,0,0,0,0,0,0,0,0,0,0,0,0,0
808,5,67,211600,211510,0,90,0,0,0,0,0,0,0,0,0,0,0
809,5,68,211600,211141,0,459,0,0,0,0,0,0,0,0,0,0,0
810,5,69,211600,210861,0,739,0,0,0,0,0,0,0,0,0,0,0
811,5,70,211600,210500,0,1100,0,0,0,0,0,0,0,0,0,0,0
812,5,71,211600,210073,0,1527,0,0,0,0,0,0,0,0,0,0,0
813,5,72,211600,208607,0,1927,0,0,0,333,0,226,507,0,0,0,0
814,5,73,211600,207543,0,2411,0,0,0,770,0,187,501,0,188,0,0
815,5,74,211600,206687,0,2783,0,0,0,1147,0,161,441,0,381,0,0
816,5,75,211600,206013,0,3002,0,0,0,1419,0,148,416,0,602,0,0
817,5,76,211600,205055,0,3275,0,0,0,1833,0,147,484,0,806,0,0
818,5,77,211600,204652,0,3243,0,0,0,2380,0,179,478,0,668,0,0
819,5,78,211600,203385,0,3513,0,0,0,2629,674,166,529,0,704,0,0
820,5,79,211600,201446,0,3550,320,0,0,3151,1690,158,538,0,747,0,0
821,5,80,211600,199729,0,3560,695,0,0,3931,2249,189,538,0,709,0,0
822,5,81,211600,198414,0,3494,1044,0,0,4393,2751,177,603,0,724,0,0
823,5,82,211600,197503,0,3025,1294,0,0,5274,2985,169,579,0,771,0,0
824,5,83,211600,195108,0,3020,1628,388,0,6569,3185,215,620,0,867,0,0
825,5,84,211600,193716,0,2973,1861,594,0,7469,3262,208,545,0,972,0,0
826,5,85,211600,191663,0,3082,2151,823,0,8380,3695,211,724,0,871,0,0
827,5,86,211600,190237,0,3089,2313,903,0,9552,3462,183,701,0,1160,0,0
828,5,87,211600,189467,0,2988,2531,966,0,10296,3179,223,827,0,1123,0,0
829,5,88,211600,189036,0,2948,2718,977,0,11022,2871,188,775,0,1065,0,0
830,5,89,211600,188184,0,2692,2823,844,0,12284,2553,235,797,0,1188,0,0
831,5,90,211600,187436,0,2510,2808,770,0,13347,2179,219,919,0,1412,0,0
832,5,91,211600,186927,0,2345,2646,678,0,14364,1888,208,944,325,1275,0,0
833,5,92,211600,186953,0,2011,2547,563,0,15157,1763,209,970,477,950,0,0
834,5,93,211600,186928,0,1751,2721,463,0,15790,1504,224,810,488,921,0,0
835,5,94,211600,186732,0,1349,2880,419,0,16375,1452,215,877,384,917,0,0
836,5,95,211600,186883,0,1053,2885,333,0,16952,1266,261,791,353,823,0,0
837,5,96,211600,186835,0,708,2957,225,0,17562,1238,240,817,353,665,0,0
838,5,97,211600,186836,0,404,2789,0,0,18109,1196,235,1009,346,676,0,0
839,5,98,211600,186008,0,226,2802,0,0,18604,1102,289,1015,463,882,55,154
840,5,99,211600,184658,0,0,3236,0,0,19039,1110,262,907,868,1215,91,214
841,5,100,211600,183452,59,0,3279,0,0,19641,1244,259,899,1190,1280,85,212
842,5,101,211600,181971,188,0,3540,0,0,21467,1467,317,801,331,1239,95,184
843,5,102,211600,181044,335,0,3462,0,0,21753,1647,387,683,537,1418,155,179
844,5,103,211600,180630,384,0,3244,0,0,22083,1731,437,722,508,1538,184,139
845,5,104,211600,180507,512,0,2946,0,0,22746,1929,415,646,712,879,171,137
846,5,105,211600,180839,682,0,2687,0,0,22763,2140,399,677,424,648,184,157
847,5,106,211600,180901,1275,0,2145,0,0,23161,2142,367,726,49,656,75,103
848,5,107,211600,181107,2372,0,1503,0,0,22826,2431,384,755,101,0,0,121
849,5,108,211600,181322,2958,0,895,0,0,22234,2902,395,641,132,0,0,121
850,5,109,211600,182499,3191,0,353,0,0,21445,3016,374,556,42,0,0,124
851,5,110,211600,183206,3321,0,0,0,0,20722,3310,385,539,84,0,0,33
852,5,111,211600,183502,3132,0,0,0,0,20644,3384,431,381,126,0,0,0
853,5,112,211600,183626,3046,0,0,0,344,20613,3059,465,361,86,0,0,0
854,5,113,211600,186652,2724,0,0,0,316,18177,2727,527,477,0,0,0,0
855,5,114,211600,190545,2312,0,0,0,255,15595,1737,493,663,0,0,0,0
856,5,115,211600,191992,2810,0,0,0,251,14101,1317,469,660,0,0,0,0
857,5,116,211600,194366,2082,0,0,0,266,12614,985,483,804,0,0,0,0
858,5,117,211600,196858,1652,0,0,0,206,10884,638,520,842,0,0,0,0
859,5,118,211600,198709,1279,0,0,0,220,9755,196,574,867,0,0,0,0
860,5,119,211600,201097,550,0,0,0,170,8356,0,588,839,0,0,0,0
861,5,120,211600,203718,0,0,0,0,167,6377,0,570,768,0,0,0,0
862,5,121,211600,206124,0,0,0,0,175,4159,0,494,648,0,0,0,0
863,5,122,211600,207607,0,0,0,0,152,2699,0,465,677,0,0,0,0
864,5,123,211600,208829,0,0,0,0,130,1425,0,499,717,0,0,0,0
865,5,124,211600,210079,0,0,0,0,120,313,0,518,570,0,0,0,0
866,5,125,211600,210452,0,0,0,0,108,0,0,529,511,0,0,0,0
867,5,126,211600,210397,0,0,0,0,94,0,0,505,604,0,0,0,0
868,5,127,211600,210468,0,0,0,0,89,0,0,491,552,0,0,0,0
869,5,128,211600,210589,0,0,0,0,84,0,0,477,450,0,0,0,0
870,5,129,211600,210610,0,0,0,0,86,0,0,472,432,0,0,0,0
871,5,130,211600,210583,0,0,0,0,58,0,0,486,473,0,0,0,0
872,6,0,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
873,6,1,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
874,6,2,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
875,6,3,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
876,6,4,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
877,6,5,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
878,6,6,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
879,6,7,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
880,6,8,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
881,6,9,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
882,6,10,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
883,6,11,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
884,6,12,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
885,6,13,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
886,6,14,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
887,6,15,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
888,6,16,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
889,6,17,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
890,6,18,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
891,6,19,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
892,6,20,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
893,6,21,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
894,6,22,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
895,6,23,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
896,6,24,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
897,6,25,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
898,6,26,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
899,6,27,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
900,6,28,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
901,6,29,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
902,6,30,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
903,6,31,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
904,6,32,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
905,6,33,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
906,6,34,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
907,6,35,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
908,6,36,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
909,6,37,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
910,6,38,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
911,6,39,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
912,6,40,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
913,6,41,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
914,6,42,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
915,6,43,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
916,6,44,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
917,6,45,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
918,6,46,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
919,6,47,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
920,6,48,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
921,6,49,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
922,6,50,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
923,6,51,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
924,6,52,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
925,6,53,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
926,6,54,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
927,6,55,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
928,6,56,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
929,6,57,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
930,6,58,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
931,6,59,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
932,6,60,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
933,6,61,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
934,6,62,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
935,6,63,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
936,6,64,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
937,6,65,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
938,6,66,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
939,6,67,241081,241081,0,0,0,0,0,0,0,0,0,0,0,0,0
940,6,68,241081,241053,0,0,28,0,0,0,0,0,0,0,0,0,0
941,6,69,241081,240811,0,0,270,0,0,0,0,0,0,0,0,0,0
942,6,70,241081,239756,0,0,663,0,0,0,0,0,662,0,0,0,0
943,6,71,241081,239687,0,0,853,0,0,0,0,0,541,0,0,0,0
944,6,72,241081,239510,0,0,1020,0,0,0,0,0,551,0,0,0,0
945,6,73,241081,239273,0,0,1285,0,0,0,0,0,523,0,0,0,0
946,6,74,241081,239055,0,0,1484,0,0,0,0,0,542,0,0,0,0
947,6,75,241081,238270,0,0,1840,0,0,0,0,476,495,0,0,0,0
948,6,76,241081,237935,0,79,2137,0,0,0,0,444,486,0,0,0,0
949,6,77,241081,237480,0,430,2272,0,0,0,0,415,484,0,0,0,0
950,6,78,241081,237106,0,793,2274,0,0,0,0,408,500,0,0,0,0
951,6,79,241081,236501,0,1143,2473,0,0,0,0,433,531,0,0,0,0
952,6,80,241081,236057,0,1522,2496,0,0,0,0,443,563,0,0,0,0
953,6,81,241081,235805,0,1873,2350,0,0,123,0,405,525,0,0,0,0
954,6,82,241081,235081,0,2187,2349,0,0,473,0,420,571,0,0,0,0
955,6,83,241081,234387,0,2524,2333,0,0,869,0,381,587,0,0,0,0
956,6,84,241081,233667,0,2873,2360,104,0,1131,0,387,559,0,0,0,0
957,6,85,241081,232791,0,3067,2444,330,0,1504,0,374,571,0,0,0,0
958,6,86,241081,232022,0,3138,2196,1037,0,1755,0,349,584,0,0,0,0
959,6,87,241081,230343,0,3132,2041,1449,0,2384,878,366,488,0,0,0,0
960,6,88,241081,227606,0,2979,2198,1931,0,3065,2398,396,508,0,0,0,0
961,6,89,241081,225719,0,2826,2272,2200,0,3816,3356,375,517,0,0,0,0
962,6,90,241081,223846,0,2634,2348,2454,0,4489,4372,408,530,0,0,0,0
963,6,91,241081,221455,0,2811,2213,2651,0,5811,5192,396,552,0,0,0,0
964,6,92,241081,219859,0,2708,2184,1944,0,7562,5927,380,517,0,0,0,0
965,6,93,241081,217904,0,2667,2306,1840,0,8720,6693,417,534,0,0,0,0
966,6,94,241081,216383,0,2700,2556,1488,0,9830,7132,413,579,0,0,0,0
967,6,95,241081,215024,0,2593,2477,1441,0,10860,7305,442,604,0,335,0,0
968,6,96,241081,212170,765,2734,2262,1270,0,12172,8053,475,569,0,611,0,0
969,6,97,241081,210212,1248,2830,2297,1086,0,15427,6101,478,536,0,866,0,0
970,6,98,241081,208617,1900,2537,2449,913,0,17524,5268,433,490,0,950,0,0
971,6,99,241081,207076,2241,2374,2376,675,0,19580,4686,487,572,0,1014,0,0
972,6,100,241081,205704,2596,2384,2564,590,0,21290,3661,401,573,0,1318,0,0
973,6,101,241081,204525,3018,2373,2310,416,0,21815,3348,416,580,136,2144,0,0
974,6,102,241081,202961,3384,2126,2509,336,0,22464,2933,412,527,368,3061,0,0
975,6,103,241081,201403,3796,2313,2500,218,0,23058,3018,414,561,601,3199,0,0
976,6,104,241081,199867,4304,2262,2329,92,0,23904,2961,425,599,824,3514,0,0
977,6,105,241081,200843,4535,2147,1973,96,0,23843,2920,448,701,1397,2178,0,0
978,6,106,241081,201401,4778,2140,1520,85,0,23655,3067,443,645,1443,1904,0,0
979,6,107,241081,201731,5074,1780,1231,200,0,24326,3237,458,709,1239,1006,0,90
980,6,108,241081,203062,5384,1594,678,0,0,24478,3000,438,824,922,511,0,190
981,6,109,241081,202998,5552,1367,403,0,0,24706,3105,445,945,1010,224,0,326
982,6,110,241081,203759,5705,1132,0,0,0,24600,3104,430,818,1234,0,0,299
983,6,111,241081,203285,5907,682,0,0,0,24539,3315,503,801,1575,0,0,474
984,6,112,241081,203082,6117,45,0,0,0,25051,3434,511,746,1702,0,0,393
985,6,113,241081,202763,6144,0,0,0,0,25847,3165,558,653,1542,0,78,331
986,6,114,241081,202405,6164,0,0,0,0,25960,3307,546,711,1450,0,109,429
987,6,115,241081,202307,6181,0,0,0,0,25980,3324,622,655,1485,0,127,400
988,6,116,241081,202425,6224,0,0,0,0,27241,3376,666,574,69,0,144,362
989,6,117,241081,202520,6428,0,0,0,0,26495,3564,687,704,122,0,224,337
990,6,118,241081,202007,6880,0,0,0,0,26508,3705,757,703,0,0,289,232
991,6,119,241081,201959,7330,0,0,0,0,26329,3677,694,666,0,0,227,199
992,6,120,241081,202285,7513,0,0,0,0,25378,4137,600,711,0,0,350,107
993,6,121,241081,203020,7947,0,0,0,0,24277,4053,643,740,0,0,401,0
994,6,122,241081,203723,8078,0,0,0,0,23713,4019,647,518,0,0,383,0
995,6,123,241081,204470,8317,0,0,0,0,23177,3545,633,590,0,0,349,0
996,6,124,241081,206321,8118,0,0,0,0,22087,2994,591,625,0,0,345,0
997,6,125,241081,207432,7869,0,0,0,0,21002,2879,679,940,0,0,280,0
998,6,126,241081,208076,7690,0,0,0,0,21010,2722,619,661,0,0,303,0
999,6,127,241081,209125,7571,0,0,0,0,20650,2321,622,600,0,0,192,0
1000,6,128,241081,210847,7199,0,0,0,0,20341,1499,635,560,0,0,0,0
1001,6,129,241081,212212,6790,0,0,0,0,19496,1003,699,881,0,0,0,0
1002,6,130,241081,212718,6479,0,0,0,0,19084,887,622,1291,0,0,0,0
1003,6,131,241081,214115,5700,0,0,0,0,18743,872,573,1078,0,0,0,0
1004,6,132,241081,215297,5001,0,0,0,0,18547,707,617,912,0,0,0,0
1005,6,133,241081,216352,4539,0,0,0,437,18249,0,563,941,0,0,0,0
1006,6,134,241081,218127,3580,0,0,0,487,17846,0,463,578,0,0,0,0
1007,6,135,241081,219486,2554,0,0,0,539,17458,0,492,552,0,0,0,0
1008,6,136,241081,222135,331,0,0,0,428,17135,0,492,560,0,0,0,0
1009,6,137,241081,223602,0,0,0,0,477,16047,0,531,424,0,0,0,0
1010,6,138,241081,224603,0,0,0,0,515,15000,0,579,384,0,0,0,0
1011,6,139,241081,225873,0,0,0,0,521,13821,0,674,192,0,0,0,0
1012,6,140,241081,227258,0,0,0,0,339,12633,0,660,191,0,0,0,0
1013,6,141,241081,229513,0,0,0,0,380,10402,0,708,78,0,0,0,0
1014,6,142,241081,231652,0,0,0,0,284,8399,0,746,0,0,0,0,0
1015,6,143,241081,233567,0,0,0,0,298,6455,0,761,0,0,0,0,0
1016,6,144,241081,235194,0,0,0,0,319,4366,0,1202,0,0,0,0,0
1017,6,145,241081,237547,0,0,0,0,265,1995,0,1274,0,0,0,0,0
1018,6,146,241081,239433,0,0,0,0,250,0,0,1398,0,0,0,0,0
1019,6,147,241081,239298,0,0,0,0,243,0,0,1540,0,0,0,0,0
1020,6,148,241081,238777,0,0,0,0,290,0,0,2014,0,0,0,0,0
1021,6,149,241081,238614,0,0,0,0,247,0,0,2220,0,0,0,0,0
1022,6,150,241081,238424,0,0,0,0,226,0,0,2431,0,0,0,0,0
1023,6,151,241081,238301,0,0,0,0,366,0,0,2414,0,0,0,0,0
1024,6,152,241081,238307,0,0,0,0,246,0,0,2528,0,0,0,0,0
1025,6,153,241081,238437,0,0,0,0,271,0,0,2373,0,0,0,0,0
1026,6,154,241081,238410,0,0,0,0,290,0,0,2381,0,0,0,0,0
1027,6,155,241081,238374,0,0,0,0,370,0,0,2337,0,0,0,0,0
1028,6,156,241081,238428,0,0,0,0,356,0,0,2297,0,0,0,0,0
1029,6,157,241081,238498,0,0,0,0,373,0,0,2210,0,0,0,0,0
1030,6,158,241081,238522,0,0,0,0,447,0,0,2112,0,0,0,0,0
1031,6,159,241081,238610,0,0,0,0,424,0,0,2047,0,0,0,0,0
1032,6,160,241081,238612,0,0,0,0,339,0,0,2130,0,0,0,0,0
1033,6,161,241081,238770,0,0,0,0,294,0,0,2017,0,0,0,0,0
1034,6,162,241081,238624,0,0,0,0,255,0,0,2202,0,0,0,0,0
1035,7,0,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,7,1,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,7,2,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,7,3,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,7,4,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,7,5,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,7,6,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,7,7,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,7,8,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,7,9,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,7,10,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,7,11,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,7,12,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,7,13,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,7,14,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,7,15,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,7,16,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,7,17,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,7,18,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,7,19,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,7,20,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,7,21,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,7,22,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,7,23,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,7,24,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,7,25,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,7,26,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,7,27,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,7,28,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,7,29,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,7,30,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,7,31,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,7,32,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,7,33,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,7,34,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,7,35,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,7,36,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,7,37,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,7,38,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,7,39,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,7,40,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,7,41,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,7,42,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,7,43,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,7,44,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,7,45,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,7,46,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,7,47,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,7,48,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,7,49,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,7,50,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,7,51,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,7,52,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,7,53,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,7,54,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,7,55,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,7,56,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,7,57,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,7,58,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,7,59,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,7,60,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,7,61,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,7,62,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,7,63,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,7,64,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,7,65,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,7,66,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,7,67,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,7,68,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,7,69,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,7,70,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,7,71,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,7,72,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,7,73,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,7,74,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,7,75,228484,228484,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,7,76,228484,228277,0,0,0,0,0,0,0,207,0,0,0,0,0
1112,7,77,228484,227840,0,0,0,0,0,0,0,211,433,0,0,0,0
1113,7,78,228484,227848,0,0,0,0,0,0,0,200,436,0,0,0,0
1114,7,79,228484,227825,0,0,0,0,0,0,0,198,461,0,0,0,0
1115,7,80,228484,227790,0,0,0,0,0,0,0,200,494,0,0,0,0
1116,7,81,228484,227799,0,0,0,0,0,0,0,215,470,0,0,0,0
1117,7,82,228484,227809,0,0,0,0,0,0,0,193,482,0,0,0,0
1118,7,83,228484,227825,0,0,0,0,0,0,0,204,455,0,0,0,0
1119,7,84,228484,227662,0,0,0,0,0,147,0,220,455,0,0,0,0
1120,7,85,228484,227478,0,0,0,0,0,281,0,252,473,0,0,0,0
1121,7,86,228484,227058,0,0,0,0,0,500,0,213,452,0,261,0,0
1122,7,87,228484,226653,0,0,0,0,0,700,0,224,493,0,414,0,0
1123,7,88,228484,226270,0,0,0,0,0,918,0,227,497,0,572,0,0
1124,7,89,228484,225866,0,0,0,0,0,1175,0,228,486,0,729,0,0
1125,7,90,228484,225544,0,0,0,0,0,1493,0,210,483,0,754,0,0
1126,7,91,228484,225274,0,0,0,0,0,1726,0,213,501,0,770,0,0
1127,7,92,228484,224931,0,0,0,0,0,2043,0,185,481,0,844,0,0
1128,7,93,228484,224219,0,0,0,0,0,2564,0,252,501,0,948,0,0
1129,7,94,228484,223776,0,0,0,0,0,2899,0,265,498,0,1046,0,0
1130,7,95,228484,223179,0,39,0,0,0,3397,0,240,482,0,1147,0,0
1131,7,96,228484,222473,0,155,0,0,0,3942,0,280,487,0,1147,0,0
1132,7,97,228484,221782,0,315,0,0,0,4573,0,227,507,0,1080,0,0
1133,7,98,228484,221423,0,281,0,0,0,4988,0,245,471,0,1076,0,0
1134,7,99,228484,220516,0,448,115,0,0,5627,0,209,480,0,1089,0,0
1135,7,100,228484,219655,0,329,302,0,0,6134,0,241,454,0,1369,0,0
1136,7,101,228484,219040,0,330,308,0,0,6777,0,227,478,0,1324,0,0
1137,7,102,228484,218150,0,289,256,99,0,7656,0,236,439,0,1359,0,0
1138,7,103,228484,217094,0,361,281,307,0,8434,0,274,467,0,1266,0,0
1139,7,104,228484,215747,0,386,245,442,0,9521,0,294,476,0,1373,0,0
1140,7,105,228484,214153,0,283,217,522,0,10555,204,331,460,0,1759,0,0
1141,7,106,228484,211801,0,257,228,692,0,11390,453,353,531,0,2779,0,0
